square_contain_id	geometry
227133.0	POINT (3379127.880691967 8382121.016138962)
343704.0	POINT (3379168.264931933 8363909.900802401)
184585.0	POINT (3392245.522112873 8388853.323488271)
178036.0	POINT (3374354.252239008 8389873.523076098)
128927.0	POINT (3368344.392754884 8397592.181725677)
132052.0	POINT (3362320.969224576 8397020.139082415)
136720.0	POINT (3383266.491985487 8396356.77988098)
178104.0	POINT (3381134.723736797 8389879.356796123)
191467.0	POINT (3379757.701635684 8387774.086189083)
314994.0	POINT (3374585.916092089 8368360.459629253)
323322.0	POINT (3379292.386164167 8367038.096618452)
216280.0	POINT (3376753.821241235 8383844.364905569)
209262.0	POINT (3375595.465874924 8384971.697222112)
214407.0	POINT (3380553.635994856 8384154.071616935)
208626.0	POINT (3375719.532705323 8385106.173037443)
352800.0	POINT (3396906.510926064 8362496.338924625)
222740.0	POINT (3385761.95214255 8382901.147515694)
335290.0	POINT (3365777.086786957 8365176.443105938)
170382.0	POINT (3373363.510084518 8391093.43990114)
202885.0	POINT (3374895.266277833 8385969.412205088)
329465.0	POINT (3356602.134355775 8366091.697366636)
198613.0	POINT (3393637.707164279 8386644.285448755)
275073.0	POINT (3395601.80476029 8374678.011701183)
70398.0	POINT (3375834.203859004 8406736.963440442)
255973.0	POINT (3396666.019092274 8377622.101140631)
238593.0	POINT (3378511.872894056 8380394.546840226)
297869.0	POINT (3382070.920654368 8371066.638722869)
201482.0	POINT (3362020.053939287 8386166.378751782)
311673.0	POINT (3361056.37663656 8368912.021397133)
356854.0	POINT (3356439.769312479 8361763.756536382)
226619.0	POINT (3391427.278003045 8382286.994130269)
289024.0	POINT (3389282.197267957 8372450.641447389)
326304.0	POINT (3359066.136214732 8366587.766713904)
310388.0	POINT (3359964.036054865 8369104.090623011)
318751.0	POINT (3368126.231265855 8367813.692518416)
121220.0	POINT (3361985.444242058 8398783.338132201)
187532.0	POINT (3368469.905269246 8388340.916143573)
316975.0	POINT (3381642.340614813 8368108.760192311)
68444.0	POINT (3371536.188754226 8407027.269725509)
313730.0	POINT (3375662.204926412 8368526.503868413)
333368.0	POINT (3364764.495132244 8365465.559545151)
103706.0	POINT (3394217.818656549 8401542.312260127)
200363.0	POINT (3377499.082265772 8386396.047879167)
178651.0	POINT (3372094.690528456 8389738.393808482)
190047.0	POINT (3365105.036716483 8387989.862854308)
316980.0	POINT (3382109.882476146 8368022.303327935)
248271.0	POINT (3390867.604056839 8378847.647418522)
319967.0	POINT (3362337.314521444 8367578.950716851)
239294.0	POINT (3384888.390839661 8380261.909566419)
233555.0	POINT (3384324.313684393 8381125.249878762)
289400.0	POINT (3363191.986108996 8372335.885369628)
58275.0	POINT (3373827.712361126 8408673.35843426)
130119.0	POINT (3360145.509255736 8397336.335449051)
155892.0	POINT (3389427.302224206 8393394.142436139)
113685.0	POINT (3372910.209893373 8399989.180111507)
131413.0	POINT (3362074.770630486 8397164.952769594)
193854.0	POINT (3363579.640038698 8387389.555788456)
235474.0	POINT (3385142.78509749 8380914.07976192)
348880.0	POINT (3387130.391510922 8363058.275594502)
81977.0	POINT (3387090.316494237 8404918.294185406)
89618.0	POINT (3386845.897630747 8403732.921356976)
262340.0	POINT (3396291.607250523 8376693.155295957)
348326.0	POINT (3395430.372744469 8363160.181861397)
74340.0	POINT (3387851.964450244 8406138.201468583)
339407.0	POINT (3395277.238279952 8364581.148118209)
268686.0	POINT (3393966.521440537 8375694.306513158)
162929.0	POINT (3392472.613874091 8392223.206068262)
257791.0	POINT (3387337.445763798 8377349.96878726)
336748.0	POINT (3384232.301991548 8364976.248456685)
255818.0	POINT (3381124.704982625 8377662.944057354)
95286.0	POINT (3380295.007421896 8402862.734188706)
309938.0	POINT (3378577.715033275 8369137.452959393)
176914.0	POINT (3389497.934441113 8390094.230488183)
202420.0	POINT (3392111.938723921 8386109.414200754)
138001.0	POINT (3383894.333913562 8396187.653853118)
122704.0	POINT (3382980.453225442 8398526.843128294)
191609.0	POINT (3393964.295050721 8387811.873496228)
273772.0	POINT (3392929.931173777 8374828.433872399)
289040.0	POINT (3390881.617900556 8372462.455383581)
63436.0	POINT (3380373.29841977 8407872.265927872)
106041.0	POINT (3372889.935931299 8401135.57893368)
275567.0	POINT (3381301.702972986 8374529.351497212)
64141.0	POINT (3387170.963869697 8407773.158321438)
322066.0	POINT (3381102.378021975 8367286.065275066)
215657.0	POINT (3378110.275530214 8383943.702333478)
198330.0	POINT (3365316.224095073 8386682.783457816)
131667.0	POINT (3387474.346473576 8397130.91482492)
323303.0	POINT (3377406.836279909 8367115.305946477)
334834.0	POINT (3383971.144362209 8365300.538723442)
167815.0	POINT (3371446.225083976 8391450.446368622)
263340.0	POINT (3368970.701457347 8376510.913176042)
202248.0	POINT (3374960.610818929 8386038.30174359)
325122.0	POINT (3368253.945457107 8366723.355521671)
106800.0	POINT (3385162.653945673 8401029.611283712)
183973.0	POINT (3394707.118880835 8388954.964442587)
152560.0	POINT (3374739.971725391 8393825.128818894)
199053.0	POINT (3373934.759799481 8386572.116272283)
353673.0	POINT (3356839.586711057 8362261.056201491)
102325.0	POINT (3383540.064342926 8401742.156166635)
326378.0	POINT (3366428.468757568 8366606.99466143)
171002.0	POINT (3371615.819749339 8390940.468067618)
308023.0	POINT (3378179.191256235 8369470.035192533)
156322.0	POINT (3368683.638691568 8393230.80117969)
205465.0	POINT (3378167.132505603 8385571.265866906)
244916.0	POINT (3373829.938750942 8379336.810405897)
278692.0	POINT (3375344.089421698 8374072.977183238)
216282.0	POINT (3376969.519452571 8383861.061810968)
249501.0	POINT (3386402.362041134 8378672.990343919)
126322.0	POINT (3362589.08443341 8397957.148416726)
110431.0	POINT (3366041.186712889 8400419.374742212)
163570.0	POINT (3392859.147762737 8392179.684178241)
122871.0	POINT (3399696.073326148 8398564.958719376)
247061.0	POINT (3397261.767611152 8379116.522084819)
279268.0	POINT (3369229.815750641 8373922.724793496)
221434.0	POINT (3382556.076687783 8383085.326067454)
213186.0	POINT (3385814.537722284 8384322.982078081)
316350.0	POINT (3382853.304971349 8368151.972222857)
155070.0	POINT (3370943.424354672 8393464.369389873)
346932.0	POINT (3383408.620014986 8363414.777593797)
217525.0	POINT (3373791.544658568 8383631.594148091)
105446.0	POINT (3377135.682349539 8401303.876255928)
105547.0	POINT (3387221.673493372 8401240.85629474)
115642.0	POINT (3377509.831221257 8399659.066623058)
332141.0	POINT (3369446.094036711 8365640.782741418)
311891.0	POINT (3382831.391317705 8368852.746390801)
135416.0	POINT (3380209.048347877 8396557.519868879)
232917.0	POINT (3384214.934047047 8381262.004619527)
86862.0	POINT (3366030.895225966 8404187.560685867)
353223.0	POINT (3375547.353591002 8362318.699813532)
111041.0	POINT (3363314.04187487 8400344.611221315)
168496.0	POINT (3375832.854833756 8391392.674140619)
106584.0	POINT (3363529.880226314 8401036.212153928)
153733.0	POINT (3364650.533540129 8393647.447554499)
191943.0	POINT (3363604.130326672 8387700.734910728)
280563.0	POINT (3371309.290221379 8373732.463553629)
121230.0	POINT (3363041.699731388 8398769.540702609)
251998.0	POINT (3381340.917712647 8378244.715617744)
248966.0	POINT (3396641.780542196 8378749.95639507)
121273.0	POINT (3367326.097501345 8398801.307176873)
341879.0	POINT (3387753.457153792 8364171.399201268)
204034.0	POINT (3362420.759611744 8385719.59302913)
263977.0	POINT (3368906.973275257 8376381.31057894)
310649.0	POINT (3386029.92420565 8369030.362610504)
302915.0	POINT (3377002.711217786 8370284.038051769)
312955.0	POINT (3361793.737451531 8368625.018925343)
140982.0	POINT (3363569.312339542 8395698.321824597)
341149.0	POINT (3378395.173332272 8364266.686546322)
242473.0	POINT (3384308.549953941 8379764.150399251)
159504.0	POINT (3368444.413105855 8392791.53504752)
356967.0	POINT (3367746.373106886 8361773.114704513)
111888.0	POINT (3384332.264790342 8400267.789657367)
314199.0	POINT (3358808.486663298 8368432.428221994)
220629.0	POINT (3365772.024321606 8383212.773247759)
289554.0	POINT (3378614.126915136 8372364.744097546)
199755.0	POINT (3380402.241487377 8386507.212163666)
163385.0	POINT (3374372.330079035 8392128.824997967)
247449.0	POINT (3372365.858084332 8379016.291656804)
327550.0	POINT (3356261.531690531 8366414.930964603)
303528.0	POINT (3374616.96755085 8370190.68148736)
77379.0	POINT (3373191.246011163 8405655.738669405)
331024.0	POINT (3385106.483421924 8365887.361903791)
133962.0	POINT (3362245.117804474 8396741.321918013)
128395.0	POINT (3378835.976251916 8397676.541342769)
120620.0	POINT (3365703.615923033 8398851.839972571)
191992.0	POINT (3368487.716387773 8387634.052563998)
331407.0	POINT (3359724.423433544 8365806.892641011)
325008.0	POINT (3356871.833585303 8366810.253708702)
101524.0	POINT (3367146.642244544 8401862.602817303)
272253.0	POINT (3368439.542789076 8375043.075369692)
112412.0	POINT (3373000.675336227 8400127.785523362)
114782.0	POINT (3355228.40731159 8399813.476140486)
104053.0	POINT (3365271.462527825 8401469.82397732)
179846.0	POINT (3364265.368101984 8389612.55215786)
311303.0	POINT (3387689.093593446 8368937.352883846)
257725.0	POINT (3380699.905764861 8377369.500297283)
60858.0	POINT (3377280.842965533 8408289.964388484)
65932.0	POINT (3375084.509412182 8407456.374144068)
148875.0	POINT (3388381.622587438 8394496.60711032)
323315.0	POINT (3378614.46733014 8367099.114369345)
341319.0	POINT (3395449.297057904 8364265.73379485)
166570.0	POINT (3374274.103519207 8391620.494290948)
304264.0	POINT (3384537.304193831 8370035.485932504)
237282.0	POINT (3374789.51276158 8380535.834248024)
162217.0	POINT (3384948.529491374 8392336.637044782)
197955.0	POINT (3391544.209320875 8386733.899937256)
286978.0	POINT (3375848.386218166 8372792.338092514)
306018.0	POINT (3368844.548544218 8369773.573848469)
176230.0	POINT (3384822.28094367 8390170.687367829)
180099.0	POINT (3389528.213342609 8389585.872225385)
136258.0	POINT (3400762.941648376 8396469.919439143)
242599.0	POINT (3396883.534649957 8379739.615232819)
329135.0	POINT (3387287.799196731 8366118.737477503)
260443.0	POINT (3397684.429372242 8376978.767131822)
194823.0	POINT (3396807.792211636 8387265.519074483)
190990.0	POINT (3395679.728403846 8387822.987446969)
145128.0	POINT (3395947.875906464 8395100.849189164)
91414.0	POINT (3375324.959512296 8403454.672182415)
268691.0	POINT (3394377.290361565 8375645.485655404)
197343.0	POINT (3394014.522460627 8386846.768424322)
338109.0	POINT (3392910.698093471 8364738.093644788)
271209.0	POINT (3391390.317828163 8375303.124159422)
192204.0	POINT (3389749.739129289 8387618.493436587)
79460.0	POINT (3390208.709389829 8405363.230558721)
183284.0	POINT (3389492.591105556 8389050.07069974)
219491.0	POINT (3379331.405716233 8383415.340813625)
138043.0	POINT (3388151.281922354 8396128.67088476)
271799.0	POINT (3386765.357980048 8375179.503042006)
334835.0	POINT (3384051.168782666 8365299.428080564)
164087.0	POINT (3380859.922857457 8392103.744097864)
323367.0	POINT (3383800.825541296 8367109.02604393)
338638.0	POINT (3382172.092794714 8364631.549244815)
315702.0	POINT (3381770.358029226 8368281.67696153)
130315.0	POINT (3379691.869514661 8397368.643005911)
337964.0	POINT (3378391.069060571 8364722.641059854)
350664.0	POINT (3374465.987185273 8362752.508108567)
330908.0	POINT (3373505.987900784 8365827.879743336)
109839.0	POINT (3370509.278340579 8400606.233035732)
59540.0	POINT (3372875.930714844 8408466.055686064)
353434.0	POINT (3396590.321838534 8362369.337544781)
120610.0	POINT (3364726.230793868 8398851.839972571)
120574.0	POINT (3361078.068920265 8398878.134193236)
199229.0	POINT (3391517.370191646 8386614.4212769)
69877.0	POINT (3387376.910872125 8406891.389361706)
218884.0	POINT (3382354.027893547 8383485.469151177)
97849.0	POINT (3381824.904579715 8402496.903547687)
96551.0	POINT (3379417.841092958 8402691.437814483)
344337.0	POINT (3378765.070545282 8363816.669148033)
164059.0	POINT (3378001.080070965 8392029.71019776)
327722.0	POINT (3373385.814681082 8366405.376322641)
302191.0	POINT (3368274.563786025 8370352.392637124)
82396.0	POINT (3365336.261603415 8404844.771985136)
323907.0	POINT (3374117.143037188 8366973.817415771)
241048.0	POINT (3369200.16112885 8379967.383816961)
168584.0	POINT (3384607.911464041 8391385.373649439)
111219.0	POINT (3381162.720855898 8400342.7582005)
148739.0	POINT (3374823.786273948 8394491.206907131)
93304.0	POINT (3373253.929214928 8403204.933386577)
294554.0	POINT (3369048.041931486 8371554.816031667)
322626.0	POINT (3373377.454375817 8367198.410504068)
301774.0	POINT (3390365.335913375 8370494.482717999)
127012.0	POINT (3367954.496026873 8397852.379017798)
350122.0	POINT (3383968.917972393 8362865.54367768)
320767.0	POINT (3378585.50739763 8367514.666800498)
216958.0	POINT (3380861.352455753 8383753.1322356)
241779.0	POINT (3378671.223405541 8379854.143068869)
162113.0	POINT (3374488.873003163 8392348.480673902)
137841.0	POINT (3367919.372835096 8396133.408681594)
355248.0	POINT (3386961.294243309 8362068.567500705)
332140.0	POINT (3369315.16970304 8365697.968744036)
347522.0	POINT (3378715.50590936 8363251.154575739)
236824.0	POINT (3392702.422565593 8380650.691605888)
91539.0	POINT (3387819.48496279 8403437.243043771)
137428.0	POINT (3390364.389586384 8396225.371981151)
118671.0	POINT (3361877.317527844 8399144.941432826)
269731.0	POINT (3370985.725761174 8375494.586866159)
94048.0	POINT (3383923.276981168 8403084.914179128)
173764.0	POINT (3393045.909251677 8390577.541318079)
205363.0	POINT (3367906.235220488 8385593.459073502)
137910.0	POINT (3374848.406338184 8396157.850243833)
316803.0	POINT (3364401.177880752 8368055.555848144)
328220.0	POINT (3359545.399428451 8366218.512253537)
185243.0	POINT (3394372.264230895 8388731.703525579)
76274.0	POINT (3390089.339629684 8405833.132501183)
194791.0	POINT (3393596.940731104 8387260.64257308)
153269.0	POINT (3381876.053069351 8393815.570572117)
215621.0	POINT (3374541.924733934 8383919.010431311)
98495.0	POINT (3382740.173254906 8402321.47044885)
200905.0	POINT (3367996.530366784 8386238.029955893)
118037.0	POINT (3362229.334615375 8399250.326587627)
159012.0	POINT (3382926.967538568 8392863.780381665)
171139.0	POINT (3385360.294087322 8390966.512690753)
295822.0	POINT (3368382.772308932 8371346.313597704)
299798.0	POINT (3383824.202634362 8370807.167126778)
204171.0	POINT (3376137.547701436 8385798.883589319)
274880.0	POINT (3376285.346144084 8374683.035714045)
181741.0	POINT (3362586.447541839 8389228.592772037)
143048.0	POINT (3379059.400392135 8395415.967718506)
140667.0	POINT (3395751.483979132 8395742.228947654)
70838.0	POINT (3356112.328596285 8406684.161519205)
83043.0	POINT (3366346.588785914 8404745.990784626)
69563.0	POINT (3356006.575080031 8406850.185970154)
371338.0	POINT (3403418.837514979 8359592.439788368)
213004.0	POINT (3367579.358081479 8384399.689214695)
76643.0	POINT (3363363.479829211 8405746.896918926)
200531.0	POINT (3394286.586071611 8386382.368628008)
256566.0	POINT (3392205.447096188 8377578.594804323)
355869.0	POINT (3385303.833476113 8361988.670380254)
311901.0	POINT (3383788.187651013 8368887.226400089)
167756.0	POINT (3365484.110484925 8391454.771895664)
109398.0	POINT (3390131.564982709 8400664.126224034)
339924.0	POINT (3383325.378882923 8364507.321498453)
191629.0	POINT (3395905.706970156 8387760.082706818)
277612.0	POINT (3394737.965511735 8374289.726433193)
276966.0	POINT (3393823.165124245 8374354.827266374)
294792.0	POINT (3392796.642647893 8371538.545595493)
201781.0	POINT (3391911.907350553 8386186.645306591)
283310.0	POINT (3391216.161913457 8373395.305916497)
309421.0	POINT (3390582.408920422 8369317.045502535)
135488.0	POINT (3387430.024930011 8396610.916908851)
102991.0	POINT (3386407.718735031 8401714.525124218)
136672.0	POINT (3378430.076445415 8396364.886901136)
